Block,#Transaction,#Contract,#Ret
217459,11,11,0
217463,1,1,0
217469,1,1,0
217508,1,1,0
217530,1,1,0
217572,1,1,0
217578,1,1,0
217579,1,1,0
217585,1,1,0
217644,1,1,0
217657,1,1,0
217668,1,1,0
217722,1,1,0
217755,1,1,0
217758,1,1,0
217764,1,1,0
217771,1,1,0
217772,1,1,0
217827,1,1,0
217850,1,1,0
217925,1,1,0
217940,1,1,0
217970,1,1,0
217971,1,1,0
218068,1,1,0
218164,1,1,0
218205,1,1,0
218207,1,1,0
218272,1,1,0
218281,1,1,0
218285,1,1,0
218287,1,1,0
218289,1,1,0
218304,1,1,0
218332,2,2,0
218381,1,1,0
218386,1,1,0
218390,3,3,0
218391,8,8,0
218392,8,8,0
218393,10,10,0
218394,8,8,0
218395,8,8,0
218396,11,11,0
218397,11,11,0
218398,9,9,0
218399,8,8,0
218400,11,11,0
218401,7,7,0
218402,10,10,0
218403,7,7,0
218404,10,10,0
218405,8,8,0
218406,9,9,0
218407,8,8,0
218408,11,11,0
218409,10,10,0
218410,9,9,0
218411,9,9,0
218412,8,8,0
218413,8,8,0
218414,10,10,0
218415,7,7,0
218416,10,10,0
218417,7,7,0
218418,7,7,0
218419,8,8,0
218420,9,9,0
218421,8,8,0
218422,7,7,0
218423,9,9,0
218424,8,8,0
218425,7,7,0
218439,1,1,0
218480,1,1,0
218482,1,1,0
218503,1,1,0
218522,1,1,0
218523,1,1,0
218551,1,1,0
218554,1,1,0
218556,1,1,0
218561,1,1,0
218567,1,1,0
218591,1,1,0
218605,1,1,0
218641,1,1,0
218713,1,1,0
218813,1,1,0
218851,1,1,0
218861,1,1,0
219046,1,1,0
219052,1,1,0
219156,3,3,0
219157,7,7,0
219158,12,12,0
219159,9,9,0
219160,10,10,0
219161,11,11,0
219162,9,9,0
219163,11,11,0
219164,10,10,0
219165,10,10,0
219166,9,9,0
219167,10,10,0
219168,11,11,0
219169,10,10,0
219170,14,14,0
219171,9,9,0
219172,12,12,0
219173,8,8,0
219174,11,11,0
219175,10,10,0
219176,10,10,0
219177,9,9,0
219178,10,10,0
219179,11,11,0
219180,10,10,0
219181,11,11,0
219182,9,9,0
219183,10,10,0
219184,8,8,0
219185,2,2,0
219213,1,1,0
219227,1,1,0
219237,1,1,0
219260,1,1,0
219261,1,1,0
219270,1,1,0
219293,1,1,0
219309,1,1,0
219339,1,1,0
219355,1,1,0
219399,1,1,0
219436,1,1,0
219490,1,1,0
219527,1,1,0
219548,1,1,0
219550,1,1,0
219674,1,1,0
219752,1,1,0
219846,1,1,0
219865,1,1,0
219880,1,1,0
219885,1,1,0
219888,1,1,0
219898,1,1,0
219921,1,1,0
219931,1,1,0
219932,1,1,0
219942,1,1,0
219950,1,1,0
219964,1,1,0
219970,1,1,0
220122,1,1,0
220161,1,1,0
220179,1,1,0
220184,1,1,0
220216,1,1,0
220236,1,1,0
220245,1,1,0
220303,1,1,0
220306,1,1,0
220309,1,1,0
220313,1,1,0
220402,1,1,0
220408,1,1,0
220553,1,1,0
220564,1,1,0
220581,1,1,0
220689,1,1,0
220691,1,1,0
220694,1,1,0
220697,1,1,0
220699,1,1,0
220702,1,1,0
220704,1,1,0
220707,1,1,0
220779,1,1,0
220792,1,1,0
220805,1,1,0
220845,1,1,0
220960,1,1,0
220980,1,1,0
220982,1,1,0
221266,1,1,0
221301,1,1,0
221343,1,1,0
221681,1,1,0
221746,1,1,0
221880,1,1,0
221972,1,1,0
222035,1,1,0
222354,1,1,0
222755,1,1,0
223148,1,1,0
223170,1,1,0
223186,1,1,0
223193,1,1,0
223219,1,1,0
223329,1,1,0
223456,1,1,0
223537,1,1,0
223591,1,1,0
223632,1,1,0
223704,1,1,0
223769,1,1,0
223783,1,1,0
223799,1,1,0
223827,1,1,0
223853,1,1,0
223863,1,1,0
223897,1,1,0
223983,1,1,0
224248,1,1,0
224272,1,1,0
224280,1,1,0
224297,1,1,0
224545,1,1,0
224551,1,1,0
224562,1,1,0
224794,1,1,0
224824,1,1,0
224873,1,1,0
224932,1,1,0
224939,1,1,0
225144,1,1,0
225315,1,1,0
225571,1,1,0
225777,1,1,0
225812,2,2,0
225840,1,1,0
225850,1,1,0
225855,1,1,0
225866,1,1,0
225869,1,1,0
225896,1,1,0
226221,1,1,0
226318,1,1,0
226458,1,1,0
226464,1,1,0
226473,1,1,0
226523,1,1,0
226546,1,1,0
226692,1,1,0
226712,1,1,0
226723,1,1,0
226732,1,1,0
226818,1,1,0
226841,1,1,0
226915,1,1,0
226921,1,1,0
226971,1,1,0
227007,1,1,0
227074,1,1,0
227084,1,1,0
227125,1,1,0
227136,1,1,0
227140,1,1,0
227172,1,1,0
227186,1,1,0
227228,1,1,0
227308,1,1,0
227330,1,1,0
227351,1,1,0
227403,1,1,0
227537,1,1,0
227546,1,1,0
227582,1,1,0
227598,1,1,0
227686,1,1,0
227691,1,1,0
227701,1,1,0
227804,1,1,0
227828,1,1,0
227833,1,1,0
227844,1,1,0
227881,1,1,0
227890,1,1,0
227898,1,1,0
227903,1,1,0
227919,1,1,0
227926,1,1,0
227932,1,1,0
227952,1,1,0
227958,1,1,0
228018,1,1,0
228029,1,1,0
228050,1,1,0
228094,1,1,0
228103,1,1,0
228147,1,1,0
228240,1,1,0
228285,1,1,0
228294,1,1,0
228361,1,1,0
228374,1,1,0
228386,1,1,0
228394,1,1,0
228396,1,1,0
228407,1,1,0
228412,1,1,0
228426,1,1,0
228454,1,1,0
228505,1,1,0
228513,1,1,0
228684,1,1,0
228688,1,1,0
228701,1,1,0
228705,1,1,0
228714,1,1,0
228719,1,1,0
228724,1,1,0
228743,1,1,0
228750,1,1,0
228820,1,1,0
228849,1,1,0
228859,2,2,0
228882,1,1,0
228939,1,1,0
229086,1,1,0
229186,1,1,0
229190,1,1,0
229222,1,1,0
229232,1,1,0
229241,1,1,0
229245,1,1,0
229259,1,1,0
229260,1,1,0
229282,1,1,0
229300,1,1,0
229304,1,1,0
229336,1,1,0
229370,1,1,0
229383,1,1,0
229483,1,1,0
229583,1,1,0
229613,1,1,0
229615,1,1,0
229622,1,1,0
229660,1,1,0
229825,1,1,0
229860,1,1,0
229970,1,1,0
230012,1,1,0
230031,1,1,0
230078,1,1,0
230104,1,1,0
230110,1,1,0
230152,1,1,0
230229,1,1,0
230381,1,1,0
230537,1,1,0
230552,1,1,0
230564,1,1,0
230625,1,1,0
230642,1,1,0
230765,1,1,0
230801,1,1,0
230923,1,1,0
230930,1,1,0
230953,1,1,0
230959,1,1,0
231005,1,1,0
231091,1,1,0
231093,1,1,0
231102,1,1,0
231124,1,1,0
231128,1,1,0
231130,1,1,0
231178,1,1,0
231214,1,1,0
231302,1,1,0
231325,1,1,0
231354,1,1,0
231386,1,1,0
231467,1,1,0
231503,1,1,0
231615,1,1,0
231619,1,1,0
231620,1,1,0
231632,1,1,0
231638,1,1,0
231674,2,2,0
231727,1,1,0
231758,1,1,0
231864,1,1,0
232041,1,1,0
232066,1,1,0
232085,1,1,0
232132,1,1,0
232141,1,1,0
232147,1,1,0
232166,1,1,0
232180,1,1,0
232182,1,1,0
232216,1,1,0
232223,1,1,0
232352,1,1,0
232356,1,1,0
232359,1,1,0
232362,1,1,0
232366,1,1,0
232371,1,1,0
232375,1,1,0
232378,1,1,0
232381,1,1,0
232384,1,1,0
232387,1,1,0
232538,1,1,0
232549,1,1,0
232622,1,1,0
232652,1,1,0
232656,1,1,0
232669,1,1,0
232713,1,1,0
232720,1,1,0
232791,1,1,0
232799,1,1,0
232819,1,1,0
232824,1,1,0
232878,1,1,0
232946,1,1,0
232965,1,1,0
233001,1,1,0
233085,1,1,0
233105,1,1,0
233118,1,1,0
233130,1,1,0
233151,1,1,0
233279,1,1,0
233286,1,1,0
233357,1,1,0
233393,1,1,0
233429,1,1,0
233435,1,1,0
233583,1,1,0
233623,1,1,0
233652,1,1,0
233696,1,1,0
233831,1,1,0
233888,1,1,0
233905,1,1,0
233937,1,1,0
233981,1,1,0
234032,1,1,0
234225,1,1,0
234267,1,1,0
234269,1,1,0
234286,1,1,0
234299,1,1,0
234305,1,1,0
234313,1,1,0
234326,1,1,0
234339,1,1,0
234340,1,1,0
234363,1,1,0
234372,1,1,0
234382,2,2,0
234415,1,1,0
234425,1,1,0
234429,1,1,0
234434,2,2,0
234454,1,1,0
234458,1,1,0
234464,1,1,0
234468,1,1,0
234484,1,1,0
234514,1,1,0
234520,1,1,0
234526,1,1,0
234561,1,1,0
234571,1,1,0
234591,1,1,0
234661,1,1,0
234695,1,1,0
234701,1,1,0
234708,1,1,0
234719,1,1,0
234752,1,1,0
234791,1,1,0
234807,1,1,0
234815,1,1,0
234821,1,1,0
234835,1,1,0
234931,1,1,0
234963,1,1,0
235064,1,1,0
235070,1,1,0
235109,1,1,0
235143,1,1,0
235150,1,1,0
235169,1,1,0
235267,1,1,0
235330,2,2,0
235333,2,2,0
235334,1,1,0
235335,1,1,0
235336,2,2,0
235337,1,1,0
235338,1,1,0
235340,1,1,0
235341,1,1,0
235342,2,2,0
235343,1,1,0
235344,1,1,0
235345,2,2,0
235346,1,1,0
235347,2,2,0
235351,1,1,0
235352,3,3,0
235353,3,3,0
235354,3,3,0
235355,2,2,0
235356,1,1,0
235357,4,4,0
235358,2,2,0
235359,4,4,0
235360,2,2,0
235361,2,2,0
235362,2,2,0
235363,2,2,0
235364,1,1,0
235366,2,2,0
235367,1,1,0
235368,1,1,0
235369,2,2,0
235370,3,3,0
235371,3,3,0
235372,2,2,0
235373,4,4,0
235374,1,1,0
235375,1,1,0
235376,3,3,0
235377,2,2,0
235378,2,2,0
235379,2,2,0
235380,3,3,0
235381,2,2,0
235384,2,2,0
235385,1,1,0
235386,1,1,0
235387,2,2,0
235388,1,1,0
235389,2,2,0
235390,3,3,0
235391,3,3,0
235392,3,3,0
235393,3,3,0
235395,2,2,0
235396,2,2,0
235397,4,4,0
235398,2,2,0
235399,4,4,0
235400,2,2,0
235401,4,4,0
235402,2,2,0
235403,3,3,0
235404,2,2,0
235405,1,1,0
235406,2,2,0
235408,1,1,0
235409,2,2,0
235410,1,1,0
235411,2,2,0
235412,1,1,0
235413,1,1,0
235416,1,1,0
235417,1,1,0
235418,2,2,0
235419,1,1,0
235420,1,1,0
235421,2,2,0
235427,1,1,0
235468,1,1,0
235487,1,1,0
235513,1,1,0
235514,1,1,0
235532,1,1,0
235716,1,1,0
235721,1,1,0
235725,1,1,0
235729,1,1,0
235757,1,1,0
235793,1,1,0
235796,2,2,0
235822,1,1,0
235889,1,1,0
235904,1,1,0
235977,1,1,0
235994,1,1,0
236009,1,1,0
236044,1,1,0
236096,1,1,0
236114,1,1,0
236144,1,1,0
236151,1,1,0
236304,1,1,0
236351,1,1,0
236358,1,1,0
236509,1,1,0
236521,1,1,0
236545,1,1,0
236710,1,1,0
236777,1,1,0
236820,1,1,0
236826,1,1,0
236841,1,1,0
236854,1,1,0
236861,1,1,0
236862,1,1,0
236876,1,1,0
236881,1,1,0
236907,1,1,0
236910,1,1,0
236915,1,1,0
236919,1,1,0
236969,1,1,0
237022,1,1,0
237053,2,2,0
237059,1,1,0
237122,1,1,0
237128,1,1,0
237190,1,1,0
237201,1,1,0
237215,1,1,0
237325,1,1,0
237399,1,1,0
237408,1,1,0
237431,1,1,0
237485,1,1,0
237492,1,1,0
237587,1,1,0
237609,4,4,0
237611,4,4,0
237612,3,3,0
237613,2,2,0
237616,114,114,0
237617,182,182,0
237618,92,92,0
237640,1,1,0
237654,1,1,0
237660,3,3,0
237661,1,1,0
237666,2,2,0
237669,1,1,0
237674,1,1,0
237691,1,1,0
237698,1,1,0
237708,1,1,0
237711,1,1,0
237720,1,1,0
237723,1,1,0
237727,1,1,0
237735,1,1,0
237755,1,1,0
237759,1,1,0
237763,1,1,0
237768,3,3,0
237775,1,1,0
237780,1,1,0
237785,1,1,0
237786,1,1,0
237787,1,1,0
237789,1,1,0
237790,2,2,0
237794,1,1,0
237795,1,1,0
237801,1,1,0
237803,3,3,0
237806,3,3,0
237810,1,1,0
237820,1,1,0
237821,1,1,0
237834,1,1,0
237839,1,1,0
237858,1,1,0
237862,1,1,0
237865,1,1,0
237872,1,1,0
237874,1,1,0
237875,1,1,0
237887,1,1,0
237899,1,1,0
237900,1,1,0
237913,1,1,0
237919,1,1,0
237947,1,1,0
237952,1,1,0
237953,1,1,0
237955,1,1,0
237960,1,1,0
237982,1,1,0
238010,1,1,0
238020,1,1,0
238031,1,1,0
238041,1,1,0
238048,1,1,0
238049,1,1,0
238056,1,1,0
238060,1,1,0
238070,1,1,0
238071,1,1,0
238076,1,1,0
238082,1,1,0
238083,1,1,0
238086,2,2,0
238093,1,1,0
238100,1,1,0
238102,1,1,0
238105,1,1,0
238106,1,1,0
238116,1,1,0
238117,1,1,0
238120,1,1,0
238126,1,1,0
238128,1,1,0
238134,1,1,0
238159,1,1,0
238182,1,1,0
238190,1,1,0
238191,1,1,0
238211,1,1,0
238213,2,2,0
238216,1,1,0
238222,1,1,0
238231,1,1,0
238240,1,1,0
238251,1,1,0
238259,1,1,0
238293,1,1,0
238300,1,1,0
238306,1,1,0
238308,1,1,0
238310,2,2,0
238314,2,2,0
238315,1,1,0
238320,1,1,0
238327,1,1,0
238338,1,1,0
238339,1,1,0
238345,1,1,0
238352,1,1,0
238353,1,1,0
238370,1,1,0
238371,1,1,0
238378,1,1,0
238381,1,1,0
238384,1,1,0
238385,1,1,0
238390,2,2,0
238391,1,1,0
238392,1,1,0
238397,1,1,0
238400,1,1,0
238402,1,1,0
238409,1,1,0
238413,2,2,0
238421,1,1,0
238423,1,1,0
238430,1,1,0
238435,1,1,0
238454,1,1,0
238460,1,1,0
238463,2,2,0
238464,3,3,0
238465,2,2,0
238473,1,1,0
238477,1,1,0
238489,2,2,0
238492,2,2,0
238493,3,3,0
238494,2,2,0
238495,1,1,0
238496,1,1,0
238505,1,1,0
238514,1,1,0
238522,1,1,0
238528,1,1,0
238534,1,1,0
238550,1,1,0
238558,1,1,0
238577,1,1,0
238581,1,1,0
238590,1,1,0
238596,1,1,0
238599,1,1,0
238604,1,1,0
238661,1,1,0
238667,1,1,0
238687,1,1,0
238691,1,1,0
238694,1,1,0
238703,1,1,0
238704,1,1,0
238708,1,1,0
238716,1,1,0
238718,1,1,0
238722,1,1,0
238734,1,1,0
238742,1,1,0
238765,1,1,0
238786,2,2,0
238788,1,1,0
238794,3,3,0
238803,2,2,0
238806,1,1,0
238818,1,1,0
238827,1,1,0
238847,1,1,0
238848,1,1,0
238857,1,1,0
238863,1,1,0
238868,2,2,0
238872,1,1,0
238873,1,1,0
238876,1,1,0
238878,1,1,0
238894,1,1,0
238895,1,1,0
238900,1,1,0
238902,1,1,0
238933,1,1,0
238939,1,1,0
238975,1,1,0
238980,1,1,0
238986,1,1,0
239028,1,1,0
239045,1,1,0
239075,1,1,0
239080,1,1,0
239084,2,2,0
239091,1,1,0
239108,1,1,0
239129,1,1,0
239134,1,1,0
239148,1,1,0
239153,1,1,0
239159,1,1,0
239184,1,1,0
239188,1,1,0
239196,1,1,0
239197,1,1,0
239202,1,1,0
239203,1,1,0
239212,1,1,0
239217,1,1,0
239225,1,1,0
239228,1,1,0
239233,1,1,0
239246,1,1,0
239260,1,1,0
239264,1,1,0
239268,1,1,0
239271,1,1,0
239274,1,1,0
239275,2,2,0
239277,1,1,0
239280,1,1,0
239283,1,1,0
239284,1,1,0
239289,1,1,0
239291,1,1,0
239296,1,1,0
239298,1,1,0
239303,1,1,0
239306,2,2,0
239308,1,1,0
239311,1,1,0
239315,1,1,0
239335,1,1,0
239352,1,1,0
239353,1,1,0
239355,1,1,0
239360,1,1,0
239370,1,1,0
239375,1,1,0
239391,1,1,0
239412,1,1,0
239443,1,1,0
239454,1,1,0
239466,1,1,0
239478,1,1,0
239479,1,1,0
239484,1,1,0
239488,1,1,0
239528,1,1,0
239538,1,1,0
239542,1,1,0
239546,1,1,0
239560,1,1,0
239573,1,1,0
239577,1,1,0
239582,1,1,0
239583,1,1,0
239648,1,1,0
239649,1,1,0
239657,1,1,0
239665,1,1,0
239666,1,1,0
239672,1,1,0
239676,1,1,0
239684,1,1,0
239715,1,1,0
239723,2,2,0
239735,1,1,0
239752,2,2,0
239758,1,1,0
239772,1,1,0
239794,1,1,0
239799,1,1,0
239808,1,1,0
239810,1,1,0
239815,1,1,0
239821,1,1,0
239832,1,1,0
239838,1,1,0
239849,1,1,0
239852,1,1,0
239855,1,1,0
239861,1,1,0
239865,1,1,0
239870,1,1,0
239872,1,1,0
239899,1,1,0
239902,1,1,0
239904,1,1,0
239912,1,1,0
239925,1,1,0
239939,1,1,0
239947,1,1,0
239958,1,1,0
239972,1,1,0
239977,1,1,0
240000,1,1,0
240003,1,1,0
240017,1,1,0
240031,1,1,0
240043,1,1,0
240045,1,1,0
240064,1,1,0
240065,1,1,0
240069,1,1,0
240079,1,1,0
240085,1,1,0
240106,2,2,0
240126,1,1,0
240146,1,1,0
240147,2,2,0
240159,1,1,0
240164,1,1,0
240165,1,1,0
240166,1,1,0
240179,1,1,0
240213,1,1,0
240224,1,1,0
240245,1,1,0
240266,1,1,0
240277,1,1,0
240288,1,1,0
240289,1,1,0
240308,1,1,0
240312,1,1,0
240320,1,1,0
240323,1,1,0
240366,1,1,0
240373,1,1,0
240403,1,1,0
240412,1,1,0
240428,1,1,0
240438,1,1,0
240465,1,1,0
240472,2,2,0
240473,1,1,0
240491,1,1,0
240492,1,1,0
240517,1,1,0
240518,1,1,0
240528,1,1,0
240545,1,1,0
240561,1,1,0
240575,1,1,0
240584,2,2,0
240609,2,2,0
240620,1,1,0
240623,1,1,0
240626,1,1,0
240642,1,1,0
240649,1,1,0
240650,1,1,0
240667,1,1,0
240676,1,1,0
240679,1,1,0
240681,1,1,0
240704,1,1,0
240707,1,1,0
240715,1,1,0
240728,1,1,0
240730,1,1,0
240731,1,1,0
240739,1,1,0
240742,1,1,0
240743,2,2,0
240750,1,1,0
240752,1,1,0
240757,1,1,0
240760,1,1,0
240763,1,1,0
240769,1,1,0
240777,1,1,0
240788,1,1,0
240797,1,1,0
240806,1,1,0
240809,1,1,0
240823,1,1,0
240825,1,1,0
240831,1,1,0
240845,1,1,0
240853,2,2,0
240854,1,1,0
240861,1,1,0
240863,2,2,0
240872,1,1,0
240892,1,1,0
240902,1,1,0
240908,1,1,0
240941,1,1,0
240975,1,1,0
240979,1,1,0
240999,1,1,0
241002,1,1,0
241003,1,1,0
241013,1,1,0
241019,1,1,0
241031,1,1,0
241032,1,1,0
241035,1,1,0
241044,1,1,0
241053,1,1,0
241056,1,1,0
241060,1,1,0
241061,1,1,0
241062,1,1,0
241074,1,1,0
241075,1,1,0
241079,1,1,0
241082,1,1,0
241084,1,1,0
241089,1,1,0
241100,1,1,0
241104,1,1,0
241116,1,1,0
241129,1,1,0
241137,1,1,0
241195,1,1,0
241202,1,1,0
241209,1,1,0
241218,1,1,0
241221,1,1,0
241226,1,1,0
241236,1,1,0
241239,1,1,0
241250,1,1,0
241251,1,1,0
241256,1,1,0
241258,2,2,0
241261,1,1,0
241265,1,1,0
241271,1,1,0
241272,1,1,0
241275,1,1,0
241294,1,1,0
241309,2,2,0
241316,1,1,0
241317,1,1,0
241365,1,1,0
241374,1,1,0
241393,1,1,0
241400,1,1,0
241405,1,1,0
241412,1,1,0
241413,1,1,0
241414,2,2,0
241418,1,1,0
241426,1,1,0
241428,1,1,0
241442,1,1,0
241449,1,1,0
241454,1,1,0
241457,1,1,0
241470,1,1,0
241473,1,1,0
241514,1,1,0
241518,1,1,0
241527,1,1,0
241544,1,1,0
241549,1,1,0
241554,1,1,0
241556,5,5,0
241568,1,1,0
241579,1,1,0
241589,1,1,0
241593,1,1,0
241607,1,1,0
241616,1,1,0
241647,1,1,0
241685,1,1,0
241688,1,1,0
241693,1,1,0
241700,1,1,0
241706,1,1,0
241717,1,1,0
241812,1,1,0
241815,1,1,0
241817,1,1,0
241823,2,2,0
241846,1,1,0
241860,2,2,0
241958,1,1,0
241964,1,1,0
241977,1,1,0
241978,1,1,0
242009,1,1,0
242013,1,1,0
242060,1,1,0
242067,1,1,0
242079,1,1,0
242105,1,1,0
242111,1,1,0
242140,1,1,0
242147,1,1,0
242150,1,1,0
242155,1,1,0
242167,1,1,0
242174,1,1,0
242180,1,1,0
242185,1,1,0
242189,1,1,0
242197,1,1,0
242219,1,1,0
242224,1,1,0
242255,1,1,0
242272,1,1,0
242294,1,1,0
242297,1,1,0
242300,1,1,0
242301,1,1,0
242328,1,1,0
242346,1,1,0
242380,1,1,0
242388,1,1,0
242395,1,1,0
242399,1,1,0
242412,1,1,0
242463,1,1,0
242486,1,1,0
242491,1,1,0
242497,1,1,0
242507,1,1,0
242511,1,1,0
242535,1,1,0
242582,1,1,0
242606,1,1,0
242672,1,1,0
242673,1,1,0
242693,1,1,0
242705,1,1,0
242708,1,1,0
242717,1,1,0
242750,1,1,0
242796,1,1,0
242799,1,1,0
242805,1,1,0
242808,1,1,0
242812,1,1,0
242819,1,1,0
242822,1,1,0
242830,1,1,0
242846,1,1,0
242896,1,1,0
242983,1,1,0
243107,1,1,0
243121,1,1,0
243125,1,1,0
243134,1,1,0
243169,1,1,0
243187,1,1,0
243203,1,1,0
243216,1,1,0
243239,1,1,0
243250,1,1,0
243281,1,1,0
243285,1,1,0
243295,1,1,0
243312,1,1,0
243333,1,1,0
243363,1,1,0
243382,1,1,0
243453,1,1,0
243545,1,1,0
243589,1,1,0
243591,1,1,0
243606,2,2,0
243636,1,1,0
243649,1,1,0
243652,1,1,0
243663,1,1,0
243666,1,1,0
243673,1,1,0
243688,1,1,0
243689,1,1,0
243733,1,1,0
243737,1,1,0
243741,1,1,0
243755,1,1,0
243756,2,2,0
243774,1,1,0
243779,1,1,0
243798,1,1,0
243806,1,1,0
243807,1,1,0
243811,1,1,0
243822,1,1,0
243824,1,1,0
243828,1,1,0
243839,1,1,0
243850,1,1,0
243854,1,1,0
243861,1,1,0
243894,1,1,0
243901,1,1,0
243905,1,1,0
243921,1,1,0
243926,1,1,0
243930,1,1,0
243947,1,1,0
243954,1,1,0
243977,1,1,0
244003,1,1,0
244024,1,1,0
244051,1,1,0
244053,1,1,0
244056,1,1,0
244057,1,1,0
244058,1,1,0
244083,1,1,0
244086,1,1,0
244097,1,1,0
244102,1,1,0
244106,1,1,0
244124,1,1,0
244148,1,1,0
244149,1,1,0
244157,1,1,0
244159,1,1,0
244171,1,1,0
244177,1,1,0
244188,1,1,0
244198,1,1,0
244225,1,1,0
244228,1,1,0
244230,1,1,0
244235,1,1,0
244257,1,1,0
244266,2,2,0
244269,2,2,0
244274,1,1,0
244290,2,2,0
244294,2,2,0
244301,1,1,0
244313,1,1,0
244318,1,1,0
244320,1,1,0
244326,1,1,0
244338,1,1,0
244374,1,1,0
244375,1,1,0
244408,1,1,0
244414,1,1,0
244423,1,1,0
244445,1,1,0
244452,1,1,0
244454,1,1,0
244461,1,1,0
244465,1,1,0
244480,1,1,0
244490,1,1,0
244495,1,1,0
244518,1,1,0
244523,1,1,0
244528,1,1,0
244536,1,1,0
244549,1,1,0
244556,1,1,0
244563,1,1,0
244567,1,1,0
244575,1,1,0
244582,1,1,0
244584,1,1,0
244588,2,2,0
244633,1,1,0
244640,1,1,0
244646,1,1,0
244650,1,1,0
244659,1,1,0
244679,1,1,0
244682,1,1,0
244706,1,1,0
244709,1,1,0
244712,1,1,0
244717,1,1,0
244720,1,1,0
244723,1,1,0
244727,1,1,0
244730,1,1,0
244732,1,1,0
244734,1,1,0
244736,2,2,0
244740,1,1,0
244745,1,1,0
244747,1,1,0
244752,1,1,0
244756,1,1,0
244758,1,1,0
244775,1,1,0
244798,1,1,0
244836,1,1,0
244849,1,1,0
244859,1,1,0
244861,1,1,0
244886,1,1,0
244925,1,1,0
244936,1,1,0
244955,1,1,0
244958,1,1,0
244961,1,1,0
244964,1,1,0
244966,1,1,0
244973,1,1,0
244976,1,1,0
244983,1,1,0
244998,1,1,0
245020,1,1,0
245027,1,1,0
245033,1,1,0
245054,1,1,0
245055,1,1,0
245067,1,1,0
245081,1,1,0
245082,1,1,0
245087,1,1,0
245114,1,1,0
245115,1,1,0
245119,1,1,0
245128,1,1,0
245131,2,2,0
245138,1,1,0
245145,1,1,0
245150,1,1,0
245160,1,1,0
245161,1,1,0
245175,1,1,0
245195,1,1,0
245201,1,1,0
245217,1,1,0
245221,1,1,0
245229,1,1,0
245230,1,1,0
245238,1,1,0
245241,1,1,0
245242,1,1,0
245268,1,1,0
245271,1,1,0
245279,1,1,0
245301,2,2,0
245319,1,1,0
245360,1,1,0
245361,1,1,0
245373,1,1,0
245387,2,2,0
245400,1,1,0
245414,1,1,0
245415,1,1,0
245423,1,1,0
245431,1,1,0
245432,1,1,0
245435,2,2,0
245437,1,1,0
245439,1,1,0
245446,1,1,0
245456,1,1,0
245458,1,1,0
245472,1,1,0
245475,1,1,0
245476,1,1,0
245480,1,1,0
245489,1,1,0
245501,1,1,0
245519,1,1,0
245525,1,1,0
245544,1,1,0
245554,1,1,0
245567,1,1,0
245572,1,1,0
245606,1,1,0
245616,1,1,0
245642,1,1,0
245665,1,1,0
245682,1,1,0
245690,2,2,0
245725,1,1,0
245728,1,1,0
245770,1,1,0
245775,1,1,0
245793,1,1,0
245799,1,1,0
245823,1,1,0
245876,1,1,0
245887,1,1,0
245905,1,1,0
245914,1,1,0
245959,1,1,0
245972,1,1,0
245989,1,1,0
245999,1,1,0
246013,1,1,0
246017,2,2,0
246031,1,1,0
246035,1,1,0
246084,1,1,0
246088,1,1,0
246102,1,1,0
246120,1,1,0
246140,1,1,0
246149,1,1,0
246222,1,1,0
246226,1,1,0
246272,1,1,0
246274,1,1,0
246283,1,1,0
246301,1,1,0
246322,1,1,0
246332,1,1,0
246342,1,1,0
246368,1,1,0
246380,1,1,0
246395,1,1,0
246403,1,1,0
246411,1,1,0
246424,1,1,0
246430,1,1,0
246438,1,1,0
246472,1,1,0
246479,1,1,0
246497,1,1,0
246509,1,1,0
246524,1,1,0
246526,1,1,0
246620,1,1,0
246653,1,1,0
246662,1,1,0
246672,1,1,0
246683,1,1,0
246735,1,1,0
246748,1,1,0
246773,1,1,0
246800,1,1,0
246827,1,1,0
246851,1,1,0
246874,1,1,0
246890,1,1,0
246926,1,1,0
246930,1,1,0
246934,1,1,0
246973,1,1,0
247047,1,1,0
247054,1,1,0
247097,1,1,0
247100,1,1,0
247111,1,1,0
247113,1,1,0
247118,1,1,0
247119,1,1,0
247122,1,1,0
247125,1,1,0
247136,2,2,0
247138,1,1,0
247143,1,1,0
247176,1,1,0
247177,1,1,0
247181,1,1,0
247190,1,1,0
247210,1,1,0
247277,1,1,0
247294,1,1,0
247303,1,1,0
247322,1,1,0
247348,1,1,0
247528,1,1,0
247553,1,1,0
247562,1,1,0
247593,1,1,0
247662,1,1,0
247678,1,1,0
247706,1,1,0
247718,1,1,0
247725,1,1,0
247808,1,1,0
247816,1,1,0
247819,1,1,0
247824,1,1,0
247827,1,1,0
247834,1,1,0
247891,1,1,0
247907,1,1,0
247968,1,1,0
248073,1,1,0
248136,1,1,0
248174,1,1,0
248231,1,1,0
248306,1,1,0
248355,1,1,0
248364,1,1,0
248407,1,1,0
248443,1,1,0
248461,1,1,0
248467,1,1,0
248534,1,1,0
248547,1,1,0
248560,1,1,0
248570,1,1,0
248599,1,1,0
248733,1,1,0
248743,1,1,0
248778,1,1,0
248805,1,1,0
248910,2,2,0
248949,1,1,0
249021,1,1,0
249037,1,1,0
249050,1,1,0
249059,1,1,0
249191,1,1,0
249219,1,1,0
249301,1,1,0
249304,1,1,0
249317,1,1,0
249436,1,1,0
249448,1,1,0
249613,1,1,0
249658,1,1,0
249664,1,1,0
249845,1,1,0
